fleurs id,file path,filename,language,lcode,iso 639-3,iso 15924,transcription,romanized transcription,duration,acoustic_id
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26185838.mp3,common_voice_ba_26185838.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ирене йоҡа кеше уҫал булыр.,irene ioka keshe usal bulyr,3.564,"53,87,245,101,245,0,39,191,196,113,0,147,37,240,240,57,0,64,128,33,217,0,157,214,159,74,10"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26206080.mp3,common_voice_ba_26206080.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ана ағас, шуның төбөнә соҡор ҡаҙ.",ana aghas shunyn tobone sokor kaz,3.672,"28,160,233,0,113,124,214,113,128,0,168,255,107,74,44,35,0,211,37,180,37,130,254,0,128,44,215,188,10,0,147,9,232"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26217119.mp3,common_voice_ba_26217119.mp3,Bashkir,bak_Cyrl,bak,Cyrl,— Ә офоҡтоң аръяғында?,e ofokton aryaghynda,3.06,"33,0,188,203,44,4,73,115,125,0,28,167,39,9,124,19,16,61,91,74"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26266950.mp3,common_voice_ba_26266950.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ҡураңда ҡуйың ҡалмаҫ.,kuranda kuiyn kalmas,2.736,"73,214,10,117,160,88,113,0,192,214,39,254,14,0,73,117,96,78,74,232"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26315368.mp3,common_voice_ba_26315368.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ҡыҙым яныма югереп килде:,kyzym yanyma yugerep kilde,3.78,"211,74,90,254,205,0,39,74,160,22,78,9,0,39,64,77,31,181,22,232,0,147,183,69,242,65"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26335074.mp3,common_voice_ba_26335074.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Һәр береһе үҙ һөнәре буйынса белем алып эшләй, матур итеп донъя көтә, балалар үҫтерә.",shher bereshhe uz shhonere buiynsa belem alyp eshlei matur itep donya kote balalar ustere,6.696,"185,32,254,254,167,0,157,254,181,254,32,32,254,104,0,64,205,0,4,32,19,50,101,33,167,191,0,157,214,216,245,98,128,9,0,157,245,69,254,101,0,233,188,44,102,0,114,134,111,69,254,227,0,46,233,232,43,216,0,37,73,22,242,0,242,19,14,165,33,0,147,19,73,33,0,242,117,188,117,159,2,10,0,64,128,73,31,181,145"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26336600.mp3,common_voice_ba_26336600.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Урал батыр ағаһы Шүлгәнде ғәҙеллек юлына бороу өсөн ниндәй өмөт бағлай?,ural batyr aghashhy shulgende ghezellek yulyna borou oson nindei omot baghlai,6.048,"214,181,113,191,0,157,117,192,254,181,0,2,124,233,233,32,32,254,191,0,240,255,64,69,26,9,61,88,57,0,124,115,9,237,245,217,170,37,147,0,107,77,60,160,170,117,0,157,233,10,188,188,0,231,128,50,61,0,150,86,205,250,86,163,0,245,78,19,25,0,157,117,124,124,51,74,6"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26482261.mp3,common_voice_ba_26482261.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Үҙе һонтор, минән ике башҡа оҙон.",uze shhontor minen ike bashka ozon,4.14,"64,90,254,0,231,32,214,117,248,198,188,167,0,78,245,170,9,160,0,190,147,138,0,237,178,240,111,73,117,0,249,242,178,75"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26482497.mp3,common_voice_ba_26482497.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Шуға күрә ҡатындың ҡарсыҡҡа бара-бара ниндәйҙер ышанысы артып киткәндәй ҙә булды.,shugha kure katyndyn karsykka barabara nindeizer yshanysy artyp kitkendei ze buldy,6.48,"240,255,120,159,188,113,0,147,200,167,113,0,73,117,73,16,14,78,256,14,0,73,117,84,128,19,158,73,74,0,157,233,181,2,157,117,181,9,0,210,183,101,88,183,37,237,138,167,0,114,240,255,140,14,19,109,19,0,145,167,73,19,42,0,147,190,198,147,19,248,80,65,190,0,90,178,0,242,171,116,242,24"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26482644.mp3,common_voice_ba_26482644.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Тәбиғи һыу, ағын һыу һымаҡ, үҙен үҙе таҙарта.",tebighi shhyu aghyn shhyu shhymak uzen uze tazarta,4.824,"193,9,91,183,124,138,57,0,231,32,19,120,34,0,33,124,124,9,160,0,96,32,19,44,139,0,180,32,19,44,78,178,25,0,77,90,254,101,0,64,90,114,0,42,19,90,9,84,211,24"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26483019.mp3,common_voice_ba_26483019.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Сәйфулла, ысынмы?",seifulla ysynmy,3.06,"164,138,245,179,200,217,69,74,0,19,164,19,101,78,34"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26483177.mp3,common_voice_ba_26483177.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Сараны педагогтарҙың эшенә баһа биреү, уларҙы дәртләндереү, үҫтереү йәһәтенән иң уңышлы проект тип иҫәпләйем.",sarany pedagogtarzyn eshene bashha bireu ularzy dertlendereu ustereu ieshhetenen in unyshly proekt tip isepleiem,9.216,"164,9,181,76,101,37,0,193,138,80,9,124,171,198,73,9,167,242,19,160,0,20,240,240,107,170,154,0,157,103,32,32,74,9,0,155,245,87,74,110,0,200,159,74,167,207,57,0,80,9,4,12,12,19,61,250,245,181,256,34,0,64,179,193,138,10,8,77,0,39,165,32,32,254,114,211,138,170,256,71,0,86,205,0,60,60,231,240,111,12,19,0,198,167,9,245,4,158,0,59,190,75,0,53,128,19,42,12,65,65,6,110"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26030726.mp3,common_voice_ba_26030726.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Бына килен дә нисә йыл көттө.,byna kilen de nise iyl kotto,3.528,"180,9,170,33,0,73,183,69,254,205,0,88,254,0,14,37,109,254,0,39,120,34,0,73,19,68,193,6"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26066090.mp3,common_voice_ba_26066090.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Һин кеше араһында йәшәп ҡайттың, ә...",shhin keshe arashhynda ieshep kaittyn e,5.328,"193,185,183,37,98,0,73,138,240,240,191,0,28,181,191,32,109,191,16,98,88,9,0,39,9,240,240,115,232,0,147,9,49,75,198,19,14,0,57"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26069013.mp3,common_voice_ba_26069013.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Мебелдең шулай ҡуйылыуы бүлмәне яҡтыраҡ яһай,mebelden shulai kuiylyuy bulmene yaktyrak yashhai,5.256,"101,86,205,254,217,250,19,160,0,240,255,64,69,33,9,0,192,64,227,44,69,51,139,74,0,180,214,217,78,76,14,57,0,39,113,68,193,191,181,33,4,0,221,178,32,32,76,74,6"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26069593.mp3,common_voice_ba_26069593.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Илендә ни барҙы күршеңдән һора.,ilende ni barzy kurshenden shhora,4.5,"183,217,254,101,250,57,0,14,86,0,13,33,10,90,57,0,147,64,179,164,255,205,205,80,76,210,0,32,32,178,178,181,74"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26071120.mp3,common_voice_ba_26071120.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Апай һиңә әйтте түгелме, аҡай түгел, ағай тип әйтергә кәрәк.",apai shhine eitte tugelme akai tugel aghai tip eiterge kerek,5.796,"28,198,9,57,0,227,20,183,50,101,115,0,57,49,75,73,19,0,73,64,124,191,205,61,24,0,74,73,9,190,0,73,77,124,19,110,0,74,124,124,9,37,0,119,107,73,0,245,190,193,112,181,124,65,0,73,19,87,178,73"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26112153.mp3,common_voice_ba_26112153.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һеҙ унһыҙ ҙа миңә ышанаһығыҙ.,shhez unshhyz za mine yshanashhyghyz,3.6,"46,32,138,254,243,0,44,61,32,32,115,191,93,0,80,254,0,101,183,101,115,0,114,240,240,76,16,160,101,101,103,117,124,124,178,25"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26278322.mp3,common_voice_ba_26278322.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ҡарт уртаға теленгән киҫәктең икенсе өлөшөн дә ашаны.,kart urtagha telengen kisekten ikense oloshon de ashany,6.12,"147,74,10,198,0,214,84,198,117,124,103,9,0,198,138,69,245,61,26,138,61,0,147,183,203,254,147,1,37,160,0,53,73,19,61,128,163,0,53,69,37,109,255,138,160,0,88,9,0,28,240,255,117,210,24"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26242508.mp3,common_voice_ba_26242508.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Машинаң да булды.,mashinan da buldy,2.556,"150,117,240,255,16,170,9,160,0,250,113,0,180,214,188,250,254"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26259352.mp3,common_voice_ba_26259352.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Туйым уҙған, туным туҙған.",tuiym uzghan tunym tuzghan,3.528,"73,64,227,254,186,0,249,232,124,233,33,205,0,73,64,210,9,61,0,211,191,243,117,233,74,61"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26259949.mp3,common_voice_ba_26259949.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Тик Гөлкәй генә, ғәҙәтенсә, ҡулдарын сәбәкәйләп, осоноп:",tik golkei gene ghezetense kuldaryn sebekeilep osonop,4.68,"73,37,224,0,242,19,69,73,254,86,0,205,191,101,254,0,124,19,9,237,9,198,138,248,128,178,0,215,200,249,80,9,10,256,61,0,128,19,13,19,73,65,190,69,254,93,0,117,128,64,14,178,198"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26336971.mp3,common_voice_ba_26336971.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Шулай тиеүҙәреңде оноттоңмо ни?,shulai tieuzerende onottonmo ni,3.348,"240,255,64,159,113,37,0,73,183,37,37,243,254,167,254,96,88,44,0,28,170,44,232,73,120,61,78,249,0,101,227"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26156036.mp3,common_voice_ba_26156036.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ат баҫҡанды ер белә.,at baskandy er bele,3.78,"33,232,0,180,9,232,73,33,61,88,57,0,57,167,0,242,245,69,74"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26162799.mp3,common_voice_ba_26162799.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Йүгерек атҡа дала ҡәҙерле.,iugerek atka dala kezerle,3.636,"53,64,26,31,181,254,147,0,9,68,147,33,0,88,33,217,233,0,73,9,90,31,84,69,6"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26190926.mp3,common_voice_ba_26190926.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һеҙ бик йонсоп киткәнһегеҙ,shhez bik ionsop kitkenshhegez,3.096,"185,185,254,254,90,0,157,227,155,0,39,120,160,164,117,192,0,147,37,198,147,254,101,101,32,254,37,221,65,187"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26500614.mp3,common_voice_ba_26500614.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һәм шул саҡ уға... был донъянан һыҙланыуһыҙ китеү идеяһы тыуҙы.,shhem shul sak ugha byl donyanan shhyzlanyushhyz kiteu ideyashhy tyuzy,7.236,"185,32,254,33,160,0,240,255,191,191,0,128,33,192,0,214,124,159,2,0,157,214,188,0,80,19,160,39,113,170,33,101,0,32,32,19,117,90,69,33,14,120,51,32,32,19,254,205,0,73,37,193,254,77,0,53,26,138,57,2,32,32,140,178,0,198,116,249,90,74"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26500843.mp3,common_voice_ba_26500843.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ну Айнур!,nu ainur,2.628,"14,188,0,33,86,101,51,87"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_25990403.mp3,common_voice_ba_25990403.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ә Мәҙинәнең күҙ алдында шул саҡ шырт баҫҡан, эскенән шешенгән йөҙлө атаһы килде.",e mezinenen kuz aldynda shul sak shyrt baskan eskenen sheshengen iozlo atashhy kilde,8.028,"57,0,78,138,12,37,101,254,101,191,205,0,147,64,12,0,33,77,242,16,98,80,113,0,168,255,64,139,0,168,117,192,0,240,255,191,205,73,0,157,9,128,73,2,160,0,20,164,73,19,101,254,191,0,240,240,37,240,255,37,101,26,254,160,0,39,37,243,69,117,0,28,73,33,74,32,140,65,0,147,183,69,242,57"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26005175.mp3,common_voice_ba_26005175.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Зарифа бышылдап һөйләүгә күсте.,zarifa byshyldap shhoileuge kuste,3.6,"243,33,87,37,192,188,0,157,114,240,255,120,249,242,113,13,0,4,32,216,50,217,69,178,139,124,9,0,192,64,164,198,57"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26073368.mp3,common_voice_ba_26073368.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Йәш,iesh,2.808,"227,33,240,109"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26325716.mp3,common_voice_ba_26325716.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Йыр, моң.",iyr mon,3.456,"243,254,10,0,78,188,74"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26326121.mp3,common_voice_ba_26326121.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Бейәне Поляковкаға алып барып яптығыҙ ҙа, ябыҡтырып нишләтәһегеҙ һуң уны?",beiene polyakovkagha alyp baryp yaptyghyz za yabyktyryp nishleteshhegez shhun uny,6.66,"168,227,227,254,101,254,0,73,233,69,37,198,147,214,72,215,112,124,124,117,0,117,188,180,232,0,242,9,167,22,224,0,39,117,68,198,115,191,191,205,179,0,243,33,0,39,33,224,214,93,193,19,19,22,68,0,40,20,240,240,255,254,198,254,113,113,113,191,205,191,250,0,32,32,214,44,60,0,249,78,99"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26461963.mp3,common_voice_ba_26461963.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Шунан артына йығылып китте лә, ҡулдарын өҫкә һоноп оҙаҡ күккә ҡарап ятты.",shunan artyna iyghylyp kitte le kuldaryn oske shhonop ozak kukke karap yatty,6.66,"240,255,64,101,113,101,0,113,167,196,19,101,113,0,39,254,124,124,19,69,19,25,0,73,183,68,193,138,0,69,254,0,192,171,96,80,33,167,16,163,0,245,128,73,57,0,32,32,116,249,210,120,25,0,51,250,113,72,0,147,64,68,147,76,0,73,76,181,178,68,0,39,178,68,73,24"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26474034.mp3,common_voice_ba_26474034.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Йырлаған, гармун лысҡылдатҡан булып алдаштыра, аңламайһығыҙмы ни шуны?",iyrlaghan garmun lyskyldatkan bulyp aldashtyra anlamaishhyghyzmy ni shuny,6.228,"53,254,10,191,113,32,43,33,101,0,26,33,10,186,214,101,0,60,231,128,73,200,217,80,9,3,147,9,160,0,242,214,69,178,155,0,28,69,250,178,240,111,158,178,10,33,0,28,124,69,113,78,191,191,205,32,254,31,124,19,49,40,14,65,0,210,190,0,240,255,116,14,24"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26476366.mp3,common_voice_ba_26476366.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ир артынан посуда йыуаһы юҡ!,ir artynan posuda iyuashhy yuk,3.348,"183,167,0,113,167,198,19,170,9,98,0,73,76,128,249,80,74,0,227,120,159,117,231,32,19,216,0,39,64,158"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26493481.mp3,common_voice_ba_26493481.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Беседкалар, ихаталар тирә-яғы сүп-сар, төрлө шешә, ҡағыҙ киҫәктәре менән тулы.",besedkalar ikhatalar tireyaghy supsar torlo sheshe kaghyz kisektere menen tuly,7.668,"242,86,128,114,232,221,117,69,33,167,0,86,32,32,113,192,115,69,2,10,0,73,183,87,57,39,33,124,124,178,0,109,64,68,128,74,167,0,211,254,10,101,37,0,240,255,37,109,255,165,0,198,33,124,124,178,232,0,73,107,211,114,42,73,65,87,22,0,210,65,65,65,248,0,158,116,116,116"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26496620.mp3,common_voice_ba_26496620.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Моғайын, был хәл буйынса ла тәүҙә уға ябырылырҙар...",moghaiyn byl khel buiynsa la teuze ugha yabyrylyrzar,5.508,"150,214,124,103,113,227,245,210,0,88,113,191,0,32,115,113,69,0,88,64,39,37,98,128,9,0,170,9,0,73,9,249,242,57,0,64,124,159,33,0,39,9,157,9,10,178,210,178,84,80,74,10"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_25937106.mp3,common_voice_ba_25937106.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"- Олатайымдың яңы кәмәһен йөҙөргә өйрәтәм, - тип яуап ҡайтарҙы.",olataiymdyn yany kemeshhen iozorge oiretem tip yauap kaitarzy,6.048,"150,69,117,192,115,254,16,101,80,113,205,0,39,33,35,191,0,147,9,101,254,254,32,254,191,101,0,39,245,91,19,10,26,115,0,86,86,87,254,192,74,14,0,73,183,224,0,39,165,51,177,232,0,215,9,85,192,74,84,237,24"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26135489.mp3,common_voice_ba_26135489.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Бына, ышанмаһаң, үҙең ҡара.",byna yshanmashhan uzen kara,4.428,"180,16,101,33,0,9,179,255,33,61,78,103,74,32,74,178,61,0,64,90,19,35,0,147,33,181,99"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26321992.mp3,common_voice_ba_26321992.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һине оҡшатҡандар.,shhine okshatkandar,3.456,"185,213,53,183,14,254,0,214,215,240,255,19,232,221,113,101,88,74,10"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26425358.mp3,common_voice_ba_26425358.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Поезға билет алынған!,poezgha bilet alynghan,3.6,"13,188,37,179,124,115,113,0,224,183,69,254,93,0,117,69,117,61,124,76,2,61"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26054505.mp3,common_voice_ba_26054505.mp3,Bashkir,bak_Cyrl,bak,Cyrl,— Ниндәй шатлыҡ ул тағы!,nindei shatlyk ul taghy,3.528,"14,183,101,250,254,37,0,240,255,113,192,69,254,232,0,235,69,0,68,74,124,124,256"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26230947.mp3,common_voice_ba_26230947.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Башын күтәрер ине, елкә бик ҡалын, һимеҙ.",bashyn kuterer ine elke bik kalyn shhimez,6.3,"180,117,109,240,191,101,0,147,64,198,254,10,254,87,0,227,210,57,0,245,69,147,254,0,224,227,73,0,73,117,69,120,61,0,185,32,183,227,78,57,110"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26293577.mp3,common_voice_ba_26293577.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Әңгәмәләшә торғас, Фәниҙә ханым үҙе хаҡында ла бер нисә кәлимә һүҙ әйтте.",engemeleshe torghas fenize khanym uze khakynda la ber nise kelime shhuz eitte,7.56,"28,101,26,254,78,115,69,115,240,255,191,0,68,31,10,124,159,117,164,0,203,138,101,183,80,9,0,32,32,117,210,256,61,0,64,90,245,0,32,32,117,73,249,61,80,117,0,188,33,0,242,138,31,0,101,37,164,254,0,73,245,217,245,78,57,0,32,32,64,64,42,0,53,190,158,151,6"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26469220.mp3,common_voice_ba_26469220.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ә был поликлиникала бик тәжрибәле белгестәр эшләй.,e byl poliklinikala bik tezhribele belgester eshlei,5.22,"28,0,224,214,188,0,192,9,106,37,73,107,86,205,191,147,115,51,74,0,242,86,68,0,73,254,243,243,87,183,180,9,69,138,0,242,50,96,26,20,128,1,74,167,0,37,240,240,69,57,6"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26138897.mp3,common_voice_ba_26138897.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Яҡшы түрә әҙәмгә юл асыр,yakshy ture ezemge yul asyr,3.96,"150,74,32,109,255,191,0,192,191,167,254,0,254,90,245,61,26,254,0,227,64,78,0,74,128,19,84"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26172201.mp3,common_voice_ba_26172201.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һеҙ уны беләһегеҙме?,shhez uny beleshhegezme,2.988,"193,46,138,254,243,0,191,101,115,0,180,31,69,138,32,32,191,58,124,19,91,104,65"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26425614.mp3,common_voice_ba_26425614.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Алексей Александрович, белем биреү учреждениеларының уҡытыу-матди хәлен заманға яраҡлаштырыу буйынса ниндәй эштәр башҡарыла?",aleksei aleksandrovich belem bireu uchrezhdenielarynyn ukytyumatdi khelen zamangha yaraklashtyryu buiynsa nindei eshter bashkaryla,9.576,"28,217,37,4,128,107,191,0,113,69,37,4,128,74,14,88,87,116,116,190,119,240,0,157,138,69,191,191,0,205,86,167,191,77,0,249,119,240,87,19,20,243,243,183,101,86,117,159,117,167,252,210,116,61,0,171,73,117,192,188,188,14,9,91,119,37,0,32,32,138,69,19,61,0,243,178,78,103,44,124,124,9,0,165,76,10,117,25,200,178,240,111,196,76,181,64,139,0,180,171,65,14,61,134,113,0,150,86,205,205,86,86,0,245,240,240,211,19,181,0,157,178,240,111,147,76,167,120,159,99"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26447260.mp3,common_voice_ba_26447260.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Нимә эшләргә йыйына инең уның менән?,nime eshlerge iyiyna inen unyn menen,3.708,"150,227,101,191,0,205,240,240,115,31,167,124,138,0,227,227,227,50,101,74,0,245,14,178,177,0,249,210,14,186,0,133,252,168,65,110"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26447788.mp3,common_voice_ba_26447788.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ул белем алыу ысулдарын, уларҙы берләштереүҙе билдәләй.",ul belem alyu ysuldaryn ularzy berleshtereuze bildelei,4.896,"188,191,0,157,138,86,254,78,0,113,217,188,77,0,114,128,200,77,250,74,10,16,61,0,235,159,117,10,75,191,0,180,19,84,69,114,240,111,211,112,167,64,64,243,37,0,237,183,69,80,65,69,57,6"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26515297.mp3,common_voice_ba_26515297.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ул бит.,ul bit,3.708,"77,96,0,157,245,211"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26516357.mp3,common_voice_ba_26516357.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Инәй, һин миңә ҡамасаулайһың.",inei shhin mine kamasaulaishhyn,3.996,"37,101,57,6,0,151,213,53,53,104,0,14,183,227,57,0,124,43,78,214,164,120,44,69,74,6,6,32,116,116,110"
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26517216.mp3,common_voice_ba_26517216.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Ә туған телдәр нисек уҡытыла һеҙҙә, Наталья Мөслим ҡыҙы?",e tughan telder nisek ukytyla shhezze natalya moslim kyzy,5.58,"28,0,73,64,124,233,113,98,0,192,50,69,250,9,167,0,101,183,164,37,232,0,139,25,49,211,19,159,9,0,231,32,19,252,90,90,76,0,150,249,192,9,217,39,178,0,210,231,128,12,245,139,0,73,19,90,24"
