fleurs id,file path,filename,language,lcode,iso 639-3,iso 15924,transcription,romanized transcription,duration
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26005175.mp3,common_voice_ba_26005175.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Зарифа бышылдап һөйләүгә күсте.,zarifa byshyldap shhoileuge kuste,3.6
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26073368.mp3,common_voice_ba_26073368.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Йәш,iesh,2.808
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26325716.mp3,common_voice_ba_26325716.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Йыр, моң.",iyr mon,3.456
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26326121.mp3,common_voice_ba_26326121.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Бейәне Поляковкаға алып барып яптығыҙ ҙа, ябыҡтырып нишләтәһегеҙ һуң уны?",beiene polyakovkagha alyp baryp yaptyghyz za yabyktyryp nishleteshhegez shhun uny,6.66
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26461963.mp3,common_voice_ba_26461963.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Шунан артына йығылып китте лә, ҡулдарын өҫкә һоноп оҙаҡ күккә ҡарап ятты.",shunan artyna iyghylyp kitte le kuldaryn oske shhonop ozak kukke karap yatty,6.66
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26474034.mp3,common_voice_ba_26474034.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Йырлаған, гармун лысҡылдатҡан булып алдаштыра, аңламайһығыҙмы ни шуны?",iyrlaghan garmun lyskyldatkan bulyp aldashtyra anlamaishhyghyzmy ni shuny,6.228
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26476366.mp3,common_voice_ba_26476366.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ир артынан посуда йыуаһы юҡ!,ir artynan posuda iyuashhy yuk,3.348
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26493481.mp3,common_voice_ba_26493481.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Беседкалар, ихаталар тирә-яғы сүп-сар, төрлө шешә, ҡағыҙ киҫәктәре менән тулы.",besedkalar ikhatalar tireyaghy supsar torlo sheshe kaghyz kisektere menen tuly,7.668
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26496620.mp3,common_voice_ba_26496620.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Моғайын, был хәл буйынса ла тәүҙә уға ябырылырҙар...",moghaiyn byl khel buiynsa la teuze ugha yabyrylyrzar,5.508
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_25937106.mp3,common_voice_ba_25937106.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"- Олатайымдың яңы кәмәһен йөҙөргә өйрәтәм, - тип яуап ҡайтарҙы.",olataiymdyn yany kemeshhen iozorge oiretem tip yauap kaitarzy,6.048
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26135489.mp3,common_voice_ba_26135489.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Бына, ышанмаһаң, үҙең ҡара.",byna yshanmashhan uzen kara,4.428
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26321992.mp3,common_voice_ba_26321992.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һине оҡшатҡандар.,shhine okshatkandar,3.456
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26425358.mp3,common_voice_ba_26425358.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Поезға билет алынған!,poezgha bilet alynghan,3.6
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26054505.mp3,common_voice_ba_26054505.mp3,Bashkir,bak_Cyrl,bak,Cyrl,— Ниндәй шатлыҡ ул тағы!,nindei shatlyk ul taghy,3.528
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26230947.mp3,common_voice_ba_26230947.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Башын күтәрер ине, елкә бик ҡалын, һимеҙ.",bashyn kuterer ine elke bik kalyn shhimez,6.3
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26293577.mp3,common_voice_ba_26293577.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Әңгәмәләшә торғас, Фәниҙә ханым үҙе хаҡында ла бер нисә кәлимә һүҙ әйтте.",engemeleshe torghas fenize khanym uze khakynda la ber nise kelime shhuz eitte,7.56
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26469220.mp3,common_voice_ba_26469220.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ә был поликлиникала бик тәжрибәле белгестәр эшләй.,e byl poliklinikala bik tezhribele belgester eshlei,5.22
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26138897.mp3,common_voice_ba_26138897.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Яҡшы түрә әҙәмгә юл асыр,yakshy ture ezemge yul asyr,3.96
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26172201.mp3,common_voice_ba_26172201.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һеҙ уны беләһегеҙме?,shhez uny beleshhegezme,2.988
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26425614.mp3,common_voice_ba_26425614.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Алексей Александрович, белем биреү учреждениеларының уҡытыу-матди хәлен заманға яраҡлаштырыу буйынса ниндәй эштәр башҡарыла?",aleksei aleksandrovich belem bireu uchrezhdenielarynyn ukytyumatdi khelen zamangha yaraklashtyryu buiynsa nindei eshter bashkaryla,9.576
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26447260.mp3,common_voice_ba_26447260.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Нимә эшләргә йыйына инең уның менән?,nime eshlerge iyiyna inen unyn menen,3.708
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26447788.mp3,common_voice_ba_26447788.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ул белем алыу ысулдарын, уларҙы берләштереүҙе билдәләй.",ul belem alyu ysuldaryn ularzy berleshtereuze bildelei,4.896
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26515297.mp3,common_voice_ba_26515297.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ул бит.,ul bit,3.708
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26516357.mp3,common_voice_ba_26516357.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Инәй, һин миңә ҡамасаулайһың.",inei shhin mine kamasaulaishhyn,3.996
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26517216.mp3,common_voice_ba_26517216.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Ә туған телдәр нисек уҡытыла һеҙҙә, Наталья Мөслим ҡыҙы?",e tughan telder nisek ukytyla shhezze natalya moslim kyzy,5.58
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26517517.mp3,common_voice_ba_26517517.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Башлайыҡ, йәнәһе.",bashlaiyk ieneshhe,3.276
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26518138.mp3,common_voice_ba_26518138.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"...Һәм халҡымдың бөйөк рухы йәшәй, Ҡояш — бары бер ут йомғағы.",shhem khalkymdyn boiok rukhy ieshei koyash bary ber ut iomghaghy,6.876
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26513856.mp3,common_voice_ba_26513856.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Беҙ асыҡтыҡ!,bez asyktyk,1.764
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26516775.mp3,common_voice_ba_26516775.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Мин был театрҙа асылғандан бирле эшләйем!,min byl teatrza asylghandan birle eshleiem,4.176
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26517422.mp3,common_voice_ba_26517422.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Күптән коньяк эскән юҡ ине!,kupten konyak esken yuk ine,3.456
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26517856.mp3,common_voice_ba_26517856.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Һай, улым!",shhai ulym,2.268
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26478956.mp3,common_voice_ba_26478956.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ҡояш кеүек балҡыған атай кеше көлөп башын һелкеп тик торҙо.,koyash keuek balkyghan atai keshe kolop bashyn shhelkep tik torzo,5.688
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26498210.mp3,common_voice_ba_26498210.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Бөтөнләй бер шөғөлһөҙ ятҡансы, элекке ғәҙәт буйынса крәҫтиән әҙме-күпме мал тота инде.",botonlei ber shogholshhoz yatkansy elekke ghezet buiynsa krestien ezmekupme mal tota inde,8.496
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26509432.mp3,common_voice_ba_26509432.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ете ҡыҙбыҙ, сәскәнең ете тажындай балҡып торабыҙ.",ete kyzbyz seskenen ete tazhyndai balkyp torabyz,4.968
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26510116.mp3,common_voice_ba_26510116.mp3,Bashkir,bak_Cyrl,bak,Cyrl,— Уныһын хоҙай үҙе генә белә.,unyshhyn khozai uze gene bele,3.276
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26517037.mp3,common_voice_ba_26517037.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Бына ошо була инде экологик ҡағиҙәләрҙе боҙоу.,byna osho bula inde ekologik kaghizelerze bozou,4.716
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26111301.mp3,common_voice_ba_26111301.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Икеһе лә ҡойолған ҡарға ҡарап һоҡланып ҡатып ҡалдылар.,ikeshhe le koiolghan kargha karap shhoklanyp katyp kaldylar,5.256
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26112393.mp3,common_voice_ba_26112393.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Мин хәҙер бынау малайға материалдар һайлашып ҡына бөтәм дә, эшкә тотонорбоҙ.",min khezer bynau malaigha materialdar shhailashyp kyna botem de eshke totonorboz,5.76
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26150362.mp3,common_voice_ba_26150362.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Үҙем дә тотҡарлай алам ауылдыҡыларҙы, Кесе Туған.",uzem de totkarlai alam auyldykylarzy kese tughan,4.716
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26164745.mp3,common_voice_ba_26164745.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Оҙаҡламай ул да килеп етте.,ozaklamai ul da kilep ette,3.24
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26217419.mp3,common_voice_ba_26217419.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һин ниндәй бөжәктәрҙе беләһең?,shhin nindei bozhekterze beleshhen,3.276
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26487741.mp3,common_voice_ba_26487741.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ал хәҙер үк!,al khezer uk,2.736
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26489117.mp3,common_voice_ba_26489117.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Юҡ, бында ниндәйҙер сер бар.",yuk bynda nindeizer ser bar,3.528
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26490111.mp3,common_voice_ba_26490111.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Исмаһам, бер шиғыр һөйлә, йәки йыр йырла.",ismashham ber shighyr shhoile ieki iyr iyrla,3.78
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26490532.mp3,common_voice_ba_26490532.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Үҙең дә бит һис тә кешесә һөйләшмәйһең, киләһең дә эт кеүек талаша башлайһың...",uzen de bit shhis te keshese shhoileshmeishhen kileshhen de et keuek talasha bashlaishhyn,5.328
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26493666.mp3,common_voice_ba_26493666.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Доктор ҡысҡыра-ҡысҡыра аҙыҡ-түлек һәм дары ҡалдырғанды, уларҙы нисек табырға икәнлеген аңлатты.",doktor kyskyrakyskyra azyktulek shhem dary kaldyrghandy ularzy nisek tabyrgha ikenlegen anlatty,6.156
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26462495.mp3,common_voice_ba_26462495.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Тик Әнүәр ҡосағынан ебәрергә ашыҡманы, ул ишетмәне.",tik enuer kosaghynan ebererge ashykmany ul ishetmene,3.78
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26463481.mp3,common_voice_ba_26463481.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Даянҡайым!..,dayankaiym,1.548
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26463696.mp3,common_voice_ba_26463696.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ишетеп торабыҙ: ҡайһы райондарҙа хужалар үҙҙәренең яҙыусыларын да белмәй.,ishetep torabyz kaishhy raiondarza khuzhalar uzzerenen yazyusylaryn da belmei,5.796
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26463972.mp3,common_voice_ba_26463972.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Юҡ, өйләнмәйһегеҙ!",yuk oilenmeishhegez,2.448
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26487126.mp3,common_voice_ba_26487126.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һин генә мине аңланың!,shhin gene mine anlanyn,3.888
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26487400.mp3,common_voice_ba_26487400.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Икәүләшеп кенә байрам итербеҙ тигәйнем, булманы.",ikeuleshep kene bairam iterbez tigeinem bulmany,5.328
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26488322.mp3,common_voice_ba_26488322.mp3,Bashkir,bak_Cyrl,bak,Cyrl,ЮЛБАШСЫНЫҢ ТӨШӨРӨЛӨҮЕ,yulbashsynyn toshoroloue,3.708
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26488650.mp3,common_voice_ba_26488650.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Үҙем!,uzem,2.52
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26489558.mp3,common_voice_ba_26489558.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Егеттәрҙе алырға уйламайбыҙ ҙа!,egetterze alyrgha uilamaibyz za,4.14
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26457991.mp3,common_voice_ba_26457991.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Вәт шулай!,vet shulai,2.16
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26458382.mp3,common_voice_ba_26458382.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ярай, рәхмәт, мин киттем.",yarai rekhmet min kittem,3.168
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26458742.mp3,common_voice_ba_26458742.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ә машиналарығыҙ бармы?,e mashinalaryghyz barmy,2.916
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26459134.mp3,common_voice_ba_26459134.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Юҡ инде, батырсылығы етмәне.",yuk inde batyrsylyghy etmene,3.276
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26465464.mp3,common_voice_ba_26465464.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Үлдем!..,uldem,2.52
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_25964137.mp3,common_voice_ba_25964137.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Заһиттың әсәһе Иомай әбей:,zashhittyn eseshhe iomai ebei,4.86
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26409690.mp3,common_voice_ba_26409690.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Халыҡ риза.,khalyk riza,2.916
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26410290.mp3,common_voice_ba_26410290.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ҡарағат япраҡтары, мәтрүшкә ҡушып яһа.",karaghat yapraktary metrushke kushyp yashha,4.608
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26481789.mp3,common_voice_ba_26481789.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Алдан уныһын уйламағанмын, шайтан алғыры.",aldan unyshhyn uilamaghanmyn shaitan alghyry,4.86
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26497508.mp3,common_voice_ba_26497508.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ул саҡта ҡыҫҡартылыуға тәүге нигеҙҙең йәки ике нигеҙҙең дә һуңғы компоненты дусар ителә:,ul sakta kyskartylyugha teuge nigezzen ieki ike nigezzen de shhunghy komponenty dusar itele,7.74
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26447549.mp3,common_voice_ba_26447549.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ҡайнатҡандан һуң шыйыҡсаны һауытта оҙаҡ тотмаҫҡа кәңәш итәләр.,kainatkandan shhun shyiyksany shhauytta ozak totmaska kenesh iteler,5.796
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26497518.mp3,common_voice_ba_26497518.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Үлтерә бит был!,ultere bit byl,2.448
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26512979.mp3,common_voice_ba_26512979.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Тәрәндә емелдәгән планктондың бихисап осҡондары һүнеп, ҡояш нуры һыу өҫтөндә йәйғор кеүек емелдәй.",terende emeldegen planktondyn bikhisap oskondary shhunep koyash nury shhyu ostonde ieighor keuek emeldei,9.216
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26515457.mp3,common_voice_ba_26515457.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"— Ысынлап та, уҡытыусылар Башҡортостандың мәғарифты үҫтереү институтын эшендә терәк-таяныс итеп күрә.",ysynlap ta ukytyusylar bashkortostandyn megharifty ustereu institutyn eshende terektayanys itep kure,8.1
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26516131.mp3,common_voice_ba_26516131.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ҡара әле, нимә эшләйһең?",kara ele nime eshleishhen,2.34
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26490056.mp3,common_voice_ba_26490056.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ире һиҫкәнеп китте лә тупты тотоп алды.,ire shhiskenep kitte le tupty totop aldy,3.6
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26492167.mp3,common_voice_ba_26492167.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Унда танылған ижадсы үҙе лә ҡатнашты.,unda tanylghan izhadsy uze le katnashty,3.348
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26492384.mp3,common_voice_ba_26492384.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һуңғараҡ икәүләшеп инербеҙ.,shhungharak ikeuleshep inerbez,2.34
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26494912.mp3,common_voice_ba_26494912.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Бәхетең бар, мин кенә тотмайым.",bekheten bar min kene totmaiym,3.06
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26129508.mp3,common_voice_ba_26129508.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Эйе, бүлмә иркенерәк тойола, шулай бит?",eie bulme irkenerek toiola shulai bit,4.5
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26407311.mp3,common_voice_ba_26407311.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ашай-эсә башлай.,ashaiese bashlai,2.988
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26447024.mp3,common_voice_ba_26447024.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ул да буйҙаҡ.,ul da buizak,2.916
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26488179.mp3,common_voice_ba_26488179.mp3,Bashkir,bak_Cyrl,bak,Cyrl,«Лиллибулеро» тынды.,lillibulero tyndy,3.564
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26494898.mp3,common_voice_ba_26494898.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Атаман өңөнә.,ataman onone,2.268
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26110011.mp3,common_voice_ba_26110011.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Берәүҙәр һөрөлөп бара.,bereuzer shhorolop bara,1.476
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26111628.mp3,common_voice_ba_26111628.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Шуны беҙ аждаһа тип уйлағанбыҙ.,shuny bez azhdashha tip uilaghanbyz,2.7
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26150372.mp3,common_voice_ba_26150372.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ахыр Ҡыҙырас, еңелеп:",akhyr kyzyras enelep,2.196
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26227927.mp3,common_voice_ba_26227927.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Аҙаҡ инде бөтәһе лә яңынан башлана.,azak inde boteshhe le yanynan bashlana,3.204
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26329804.mp3,common_voice_ba_26329804.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Кәмә тау-тау болоттар араһынан тәрән тарлауыҡҡа инеп барғандай тойолдо.,keme tautau bolottar arashhynan teren tarlauykka inep barghandai toioldo,9.108
